SalePrice,BedroomAbvGr,BldgType_2fam,BldgType_Twnhs,BsmtExposure,BsmtFinType1,CentralAir_0,Condition1_Pos,Condition1_RR,Condition1_St,ExterCond,ExterQual,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,GarageArea,GarageCond,GarageFinish,GarageQual,GarageType_2Types,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,HeatingQC,HouseStyle_1.5,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual,LandContour_NoLvl,LandSlope_Slp,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotFrontage,LotShape_IR,LowQualFinSF,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RM,MiscFeature_1,MoSold,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_0,PoolArea_1,RoofStyle_Flat,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Partial,SaleType_COD,SaleType_Con,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleVremo,Street_0,TotRmsAbvGrd,WoodDeckSF,YearBuilt,YrSold,bathsF,bathsH,porchSF,totSF
189000,3,0,0,2,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,527.0,3,3,3,0,0,0,0,0,0,3,0,1,0,0,0,1,2.0,0,0,92.35258523723091,0,0,0,0,65.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.244997998398398,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,290,2001,2009,2.0,0.0,0,8340544.0
185000,3,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,538.0,3,4,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1.0,1,1,169.4048405447731,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0,7,486,1967,2009,2.0,2.0,225,9853321.0
147400,2,0,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0,3,3,3,0,0,0,0,1,0,3,0,0,0,0,0,1,2.0,0,0,50.438080851673966,0,0,0,0,24.0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.884098726725126,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2005,2006,2.0,1.0,0,3323329.0
166000,3,0,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,458.0,3,3,3,0,0,0,0,0,0,2,0,1,0,0,0,1,1.0,0,0,109.08712114635715,1,0,0,0,80.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,6,0,1957,2008,2.0,1.0,192,7750656.0
151000,2,0,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0,3,3,3,0,0,0,0,1,0,3,0,0,0,0,0,1,2.0,0,0,56.39148871948674,0,0,0,0,30.0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.884098726725126,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2005,2006,2.0,1.0,0,3240000.0
237000,3,0,0,2,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,613.0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,1,2.0,0,0,97.71386800244886,0,1,0,0,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,192,2003,2010,3.0,1.0,0,7672900.0
167000,3,0,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,472.0,3,3,3,0,0,0,0,0,0,2,0,1,0,0,0,1,1.0,0,0,100.0199980003999,0,0,0,0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,0,1964,2009,1.0,1.0,152,9193024.0
139950,3,0,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,456.0,3,2,3,0,0,0,0,0,0,2,0,1,0,0,0,1,1.0,0,0,88.74119674649424,0,0,0,0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,0,1961,2008,2.0,0.0,0,5234944.0
128000,2,0,0,2,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,436.0,3,2,3,0,0,0,0,0,0,2,0,1,0,0,0,1,2.0,0,0,97.97958971132712,0,0,0,0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,290,1950,2010,2.0,0.0,0,4553956.0
153500,2,0,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,812.0,3,2,3,0,0,0,0,1,0,2,0,1,0,0,0,1,1.0,0,0,90.0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.770329614269007,6,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,5,0,1948,2007,2.0,0.0,230,9721924.0
100000,2,0,1,2,5,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,264.0,3,2,3,0,0,0,0,1,0,2,0,0,0,0,0,1,1.0,0,0,40.98780306383839,0,0,0,0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,0,1973,2008,2.0,1.0,0,2160900.0
144000,3,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.0,3,2,3,0,0,0,0,0,0,3,0,1,0,0,0,1,2.0,0,0,97.59610647971567,0,0,0,0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,278,1995,2008,1.0,1.0,0,4831204.0
130500,3,0,0,2,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,240.0,3,2,3,0,0,0,0,1,0,3,1,0,0,0,0,1,1.0,0,0,108.47580375364821,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,1946,2008,1.0,0.0,0,3873024.0
140000,4,0,0,2,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400.0,3,2,3,0,0,0,0,1,0,2,0,0,0,0,0,1,1.0,0,0,110.24971655292362,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,0,1925,2008,2.0,0.0,254,4639716.0
157500,3,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686.0,3,2,4,0,0,0,0,1,0,2,0,0,0,0,0,1,2.0,0,0,102.17631819555841,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.831760866327848,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,70,1904,2008,2.0,0.0,68,4791721.0
174900,3,0,0,3,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,490.0,4,3,4,0,0,0,0,0,0,2,0,0,0,0,1,1,1.0,0,0,94.97368056467013,0,0,0,0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.357816691600547,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,6,0,1966,2008,2.0,1.0,0,5253264.0
141000,6,1,0,2,2,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,3,0,1,0,0,0,2,1.0,0,0,89.44271909999159,1,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,10,0,1961,2007,2.0,0.0,0,12960000.0
153900,4,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,720.0,3,2,3,0,0,0,0,1,0,2,1,0,0,0,0,1,1.0,0,0,112.53888216967503,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,418,1915,2008,1.0,1.0,194,5253264.0
171000,3,0,0,3,6,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,611.0,3,4,3,0,1,0,0,0,0,2,0,0,0,1,0,1,1.0,0,0,129.02325371807981,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,1975,2007,3.0,0.0,0,9554281.0
213000,3,0,0,2,6,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,425.0,3,2,3,0,0,0,0,0,0,3,0,0,0,0,0,1,2.0,0,0,96.52460826131335,0,0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.48528137423857,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,234,1993,2009,3.0,1.0,192,6325225.0
133500,3,0,0,3,5,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,338.0,3,2,3,0,0,0,0,0,0,3,0,1,0,0,0,1,1.0,0,0,124.591331961738,0,1,0,0,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,5,0,1972,2009,2.0,0.0,0,2985984.0
187000,3,0,0,2,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,512.0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,1,1,1.0,0,0,97.97958971132712,0,0,1,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,7,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,113,1976,2007,2.0,1.0,0,5678689.0
131500,1,0,1,3,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.0,3,4,3,0,0,0,0,0,0,3,0,1,0,0,0,1,2.0,0,0,66.59579566308972,0,0,0,0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,140,2003,2007,2.0,0.0,0,2876416.0
215000,2,0,1,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400.0,3,4,3,0,0,0,0,0,0,3,0,1,0,0,0,1,2.0,0,0,56.53317610041028,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47213595499958,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,143,2003,2006,2.0,0.0,0,7447441.0
164000,4,0,0,2,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,240.0,3,2,3,0,0,0,0,1,0,2,0,0,0,0,0,1,1.0,0,0,84.42748367682174,0,0,0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,7,0,1941,2007,2.0,0.0,126,6574096.0
158000,3,0,0,3,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,645.0,3,3,3,0,0,0,0,0,0,2,0,0,0,0,1,1,1.0,0,0,109.97727037892875,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,7,180,1964,2009,1.0,1.0,0,6615184.0
170000,3,0,0,2,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,454.0,3,2,3,0,0,0,0,0,0,2,0,1,0,0,0,1,1.0,0,0,133.8656042454521,0,0,0,0,102.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.445048300260872,4,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32,0,6,0,1955,2006,2.0,1.0,312,12545764.0
127000,3,0,0,2,6,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260.0,3,2,3,0,0,0,0,1,0,3,0,1,0,0,0,1,1.0,0,0,83.04817878797824,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.198039027185569,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1962,2010,2.0,1.0,0,4326400.0
147000,3,0,0,3,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,576.0,3,2,3,0,0,0,0,1,0,2,0,0,0,0,1,1,1.0,1,1,104.7377677822093,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,0,1978,2008,2.0,0.0,34,3865156.0
174000,3,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,343.0,3,4,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1.0,0,0,90.13878188659973,0,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,1994,2009,2.0,1.0,0,4765489.0
152000,3,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,479.0,3,3,3,0,0,0,0,0,0,2,0,1,0,0,0,1,1.0,0,0,101.9803902718557,0,0,0,0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,6,0,1976,2009,2.0,0.0,0,6051600.0
250000,4,0,0,2,5,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,619.0,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2.0,0,0,105.01904589168576,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.06225774829855,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,1968,2006,3.0,1.0,222,13749264.0
189950,3,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,216.0,3,2,3,0,0,0,0,1,0,2,1,0,0,0,0,1,2.0,0,0,87.41853350405736,1,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.491933384829668,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,1918,2007,1.0,1.0,0,5466244.0
